"id","text","start_word","end_word","document_id","location_id","page_id","sentence_id"
384083,"Lochend","w227179","w227179",439,3963,77228,384083
384090,"Edinburgh","w234124","w234124",439,91,77230,384090
384097,"Edinburgh","w239418","w239418",439,91,77232,384097
384102,"Cowgate","w249103","w249103",439,555,77235,384102
384106,"Edinburgh","w265636","w265636",439,91,77238,384106
384111,"North Bridge","w287219","w287225",439,227,77242,384111
384128,"North Bridge","w295844","w295850",439,227,77246,384128
384129,"Princes Street","w295861","w295869",439,2898,77246,384129
384131,"Nicolson Square","w297388","w297397",439,8666,77247,384131
384139,"Surgeons' Hall","w316727","w316737",439,6240,77253,384139
384141,"Whitelaw","w322468","w322468",439,10886,77254,384141
384145,"Haddington","w326985","w326985",439,1104,77255,384145
384147,"Haddington","w334246","w334246",439,1104,77257,384147
384152,"New Town","w336903","w336907",439,210,77259,384152
384153,"Grassmarket","w336954","w336954",439,214,77259,384153
384154,"West Port","w337942","w337947",439,215,77259,384154
384155,"Grassmarket","w338105","w338105",439,214,77259,384155
384156,"Charity Workhouse","w338169","w338177",439,11697,77259,384156
384157,"Leith Street","w343043","w343049",439,8799,77260,384157
384158,"Edinburgh","w343566","w343566",439,91,77260,384158
384161,"Hunter's Bog","w349188","w349197",439,1645,77262,384161
384162,"Salisbury Crags","w349728","w349738",439,1445,77262,384162
384165,"Edinburgh","w350853","w350853",439,91,77262,384165
384166,"Princes Street","w352471","w352479",439,2898,77263,384166
384167,"Edinburgh","w354423","w354423",439,91,77264,384167
384168,"Leith","w354828","w354828",439,212,77264,384168
384169,"West Port","w355227","w355232",439,215,77264,384169
384178,"Leith","w364741","w364741",439,212,77268,384178
384198,"Edinburgh","w377665","w377665",439,91,77273,384198
384206,"Edinburgh","w378739","w378739",439,91,77274,384206
384208,"Edinburgh","w379403","w379403",439,91,77274,384208
384209,"University of Edinburgh","w380602","w380616",439,1599,77274,384209
384212,"Museum of Scotland","w382024","w382034",439,26300,77275,384212
384227,"Edinburgh","w384940","w384940",439,91,77276,384227
384241,"Edinburgh","w398046","w398046",439,91,77281,384241
384245,"Edinburgh","w404450","w404450",439,91,77283,384245
384262,"Penicuik","w422317","w422317",439,12129,77289,384262
384263,"Penicuik","w422539","w422539",439,12129,77289,384263
384268,"Edinburgh","w427463","w427463",439,91,77291,384268
384271,"Edinburgh","w431358","w431358",439,91,77293,384271
384275,"Edinburgh","w435891","w435891",439,91,77295,384275
384281,"Edinburgh","w439920","w439920",439,91,77297,384281
384297,"Princes Street","w453085","w453093",439,2898,77302,384297
384299,"Physicians' Hall","w455701","w455713",439,13874,77303,384299
384300,"Colinton","w456543","w456543",439,1678,77303,384300
384301,"Princes Street","w458632","w458640",439,2898,77304,384301
384302,"Lawnmarket","w458878","w458878",439,1077,77304,384302
384303,"Physicians' Hall","w461369","w461381",439,13874,77305,384303
384304,"Gayfield Square","w464874","w464883",439,9959,77306,384304
384307,"Edinburgh","w478328","w478328",439,91,77309,384307
384308,"University of Edinburgh","w478537","w478551",439,1599,77309,384308
384311,"Edinburgh","w480271","w480271",439,91,77310,384311
384312,"Edinburgh","w480461","w480461",439,91,77310,384312
384313,"University Club","w482775","w482786",439,15933,77311,384313
384329,"Edinburgh","w497492","w497492",439,91,77315,384329
384331,"Penicuik","w498910","w498910",439,12129,77316,384331
384332,"Edinburgh","w498942","w498942",439,91,77316,384332
384335,"Penicuik","w499307","w499307",439,12129,77316,384335
384336,"Penicuik","w499866","w499866",439,12129,77316,384336
384337,"Penicuik","w500091","w500091",439,12129,77316,384337
384338,"Edinburgh","w500147","w500147",439,91,77316,384338
384339,"Penicuik","w502091","w502091",439,12129,77317,384339
384340,"Penicuik","w503171","w503171",439,12129,77318,384340
384341,"Edinburgh","w504334","w504334",439,91,77318,384341
384345,"Penicuik","w508044","w508044",439,12129,77319,384345
384353,"Edinburgh","w512098","w512098",439,91,77321,384353
384356,"Edinburgh","w513713","w513713",439,91,77321,384356
384360,"Edinburgh","w523521","w523521",439,91,77324,384360
384367,"Edinburgh","w527752","w527752",439,91,77326,384367
384369,"Morningside","w528282","w528282",439,217,77326,384369
384370,"Edinburgh","w528295","w528295",439,91,77326,384370
384375,"Edinburgh","w534198","w534198",439,91,77328,384375
384378,"Edinburgh","w535730","w535730",439,91,77329,384378
384383,"Granton","w546586","w546586",439,211,77332,384383
384394,"Edinburgh","w555136","w555136",439,91,77335,384394
384396,"Edinburgh","w555646","w555646",439,91,77335,384396
384401,"Edinburgh","w558744","w558744",439,91,77336,384401
384405,"Edinburgh","w559768","w559768",439,91,77337,384405
384409,"Penicuik","w563800","w563800",439,12129,77339,384409
384431,"Edinburgh","w581247","w581247",439,91,77345,384431
384433,"Edinburgh","w582390","w582390",439,91,77346,384433
384451,"Leith","w601380","w601380",439,212,77354,384451
384460,"Newhaven","w636514","w636514",439,1487,77358,384460
384461,"Seafield","w636527","w636527",439,5741,77358,384461
384462,"Edinburgh","w640518","w640518",439,91,77359,384462
384465,"Seafield","w644451","w644451",439,5741,77360,384465
384466,"Seafield","w644517","w644517",439,5741,77360,384466
384467,"Edinburgh","w644632","w644632",439,91,77360,384467
384468,"Portobello","w644945","w644945",439,1200,77361,384468
384476,"Seafield","w652169","w652169",439,5741,77363,384476
384479,"Dalkeith","w659308","w659308",439,1101,77365,384479
384480,"Musselburgh","w659318","w659318",439,184,77365,384480
384481,"Prestonpans","w659331","w659331",439,1199,77365,384481
384482,"Cramond","w659344","w659344",439,1619,77365,384482
384488,"High Street","w691514","w691519",439,205,77369,384488
384494,"Morningside","w696384","w696384",439,217,77371,384494
384496,"Jock's Lodge","w698231","w698238",439,4738,77372,384496
384497,"Edinburgh","w701991","w701991",439,91,77373,384497
384501,"Edinburgh","w712708","w712708",439,91,77375,384501
384504,"Edinburgh","w727099","w727099",439,91,77377,384504
384505,"Morningside","w727507","w727507",439,217,77378,384505
384508,"Edinburgh","w734907","w734907",439,91,77380,384508
384511,"Edinburgh","w735898","w735898",439,91,77380,384511
384512,"University of Edinburgh","w740586","w740600",439,1599,77381,384512
384515,"High Street","w745843","w745848",439,205,77384,384515
384516,"Edinburgh","w745858","w745858",439,91,77384,384516
384517,"Edinburgh","w750865","w750865",439,91,77385,384517
384524,"Edinburgh","w754092","w754092",439,91,77387,384524
384527,"Edinburgh","w763001","w763001",439,91,77389,384527
384528,"Royal Society of Edinburgh","w763344","w763361",439,5188,77389,384528
384531,"Camera Obscura","w764182","w764189",439,20148,77389,384531
384533,"Edinburgh","w764448","w764448",439,91,77389,384533
384548,"Edinburgh","w782900","w782900",439,91,77395,384548
384549,"Edinburgh","w787541","w787541",439,91,77396,384549
384551,"University of Edinburgh","w788396","w788410",439,1599,77397,384551
384555,"Edinburgh","w788642","w788642",439,91,77397,384555
384558,"Edinburgh","w789674","w789674",439,91,77397,384558
384560,"Edinburgh","w790090","w790090",439,91,77397,384560
384564,"Edinburgh","w797420","w797420",439,91,77399,384564
384567,"Edinburgh","w799755","w799755",439,91,77400,384567
384573,"Edinburgh","w827339","w827339",439,91,77404,384573
384574,"Edinburgh","w828643","w828643",439,91,77405,384574
384581,"Forth","w846180","w846180",439,247,77409,384581
384588,"Morningside","w848974","w848974",439,217,77410,384588
384593,"Morningside","w849293","w849293",439,217,77410,384593
384607,"Edinburgh","w896234","w896234",439,91,77417,384607
384617,"Edinburgh","w911049","w911049",439,91,77421,384617
384628,"Edinburgh","w927780","w927780",439,91,77427,384628
384629,"University of Edinburgh","w930522","w930536",439,1599,77428,384629
384635,"University of Edinburgh","w936216","w936230",439,1599,77430,384635
384641,"Edinburgh","w946728","w946728",439,91,77433,384641
384642,"Museum of Scotland","w948118","w948128",439,26300,77434,384642
384646,"Edinburgh","w952567","w952567",439,91,77435,384646
384647,"Edinburgh","w954081","w954081",439,91,77436,384647
384648,"Edinburgh","w956029","w956029",439,91,77436,384648
384653,"Edinburgh","w960998","w960998",439,91,77438,384653
384655,"Edinburgh","w968951","w968951",439,91,77439,384655
384656,"Edinburgh","w969732","w969732",439,91,77439,384656
384661,"Leith","w974464","w974464",439,212,77441,384661
384662,"Edinburgh","w974637","w974637",439,91,77441,384662
384675,"Edinburgh","w991997","w991997",439,91,77447,384675
384678,"Edinburgh","w993688","w993688",439,91,77447,384678
384679,"Edinburgh","w993722","w993722",439,91,77447,384679
384680,"Edinburgh","w995443","w995443",439,91,77448,384680
384691,"Edinburgh","w1002053","w1002053",439,91,77451,384691
384697,"Edinburgh","w1006041","w1006041",439,91,77453,384697
384698,"Museum of Scotland","w1006168","w1006178",439,26300,77453,384698
384701,"Edinburgh","w1011915","w1011915",439,91,77455,384701
384704,"Edinburgh","w1016590","w1016590",439,91,77457,384704
384706,"Edinburgh","w1018817","w1018817",439,91,77458,384706
384707,"Edinburgh","w1025106","w1025106",439,91,77459,384707
384721,"Leith","w1033231","w1033231",439,212,77463,384721
384727,"Edinburgh","w1044660","w1044660",439,91,77467,384727
384728,"Edinburgh","w1045385","w1045385",439,91,77467,384728
384737,"Edinburgh","w1051260","w1051260",439,91,77470,384737
384740,"Royal Society of Edinburgh","w1052332","w1052349",439,5188,77470,384740
384752,"University of Edinburgh","w1059896","w1059910",439,1599,77474,384752
384754,"Firth of Forth","w1060098","w1060107",439,189,77474,384754
384756,"Edinburgh","w1060133","w1060133",439,91,77474,384756
384757,"University of Edinburgh","w1060351","w1060365",439,1599,77474,384757
384759,"Edinburgh","w1060830","w1060830",439,91,77474,384759
384775,"Edinburgh","w1079104","w1079104",439,91,77480,384775
384778,"Edinburgh","w1079876","w1079876",439,91,77480,384778
384787,"Museum of Scotland","w1103285","w1103295",439,26300,77487,384787
384792,"University of Edinburgh","w1112432","w1112446",439,1599,77490,384792
384793,"Museum of Scotland","w1113071","w1113081",439,26300,77490,384793
384794,"University of Edinburgh","w1113137","w1113151",439,1599,77490,384794
384795,"Princes Street","w1115615","w1115623",439,2898,77491,384795
384797,"Edinburgh","w1116412","w1116412",439,91,77491,384797
384798,"Princes Street","w1116677","w1116685",439,2898,77491,384798
384799,"Waterloo Place","w1116866","w1116875",439,7002,77491,384799
384800,"Calton Hill","w1116936","w1116943",439,188,77491,384800
384801,"Edinburgh","w1117764","w1117764",439,91,77491,384801
384803,"Edinburgh","w1119585","w1119585",439,91,77492,384803
384804,"Edinburgh","w1119679","w1119679",439,91,77492,384804
384805,"Museum of Scotland","w1121725","w1121735",439,26300,77493,384805
384806,"Edinburgh","w1121834","w1121834",439,91,77493,384806
384807,"Edinburgh","w1123431","w1123431",439,91,77494,384807
384808,"Edinburgh","w1127477","w1127477",439,91,77495,384808
384809,"Edinburgh","w1128758","w1128758",439,91,77495,384809
384816,"Stockbridge","w4467","w4467",440,526,77498,384816
384833,"Greenbank","w9621","w9621",440,13578,77500,384833
384925,"Broughton","w56564","w56564",440,3429,77520,384925
384928,"Broughton","w56862","w56862",440,3429,77520,384928
384932,"Broughton","w57414","w57414",440,3429,77520,384932
384986,"Edinburgh","w102829","w102829",440,91,77534,384986
385037,"Edinburgh","w135267","w135267",440,91,77548,385037
385187,"Edinburgh","w204844","w204844",440,91,77572,385187
385258,"Prestonpans","w262156","w262156",440,1199,77591,385258
385283,"Edinburgh","w288646","w288646",440,91,77601,385283
385301,"Forth","w307698","w307698",440,247,77609,385301
385401,"Lord Nelson","w368230","w368235",440,3314,77631,385401
385411,"Lord Nelson","w370163","w370168",440,3314,77631,385411
385414,"Lord Nelson","w370354","w370359",440,3314,77631,385414
385415,"Lord Nelson","w370556","w370561",440,3314,77631,385415
385417,"Lord Nelson","w370847","w370852",440,3314,77632,385417
385419,"Lord Nelson","w371483","w371488",440,3314,77632,385419
385421,"Lord Nelson","w371682","w371687",440,3314,77632,385421
385426,"Lord Nelson","w372805","w372810",440,3314,77632,385426
385428,"Lord Nelson","w373313","w373318",440,3314,77633,385428
385459,"Lord Nelson","w382295","w382300",440,3314,77636,385459
385463,"Lord Nelson","w384122","w384127",440,3314,77636,385463
385465,"Lord Nelson","w385948","w385953",440,3314,77637,385465
385476,"Lord Nelson","w396778","w396783",440,3314,77640,385476
385479,"Lord Nelson","w398866","w398871",440,3314,77641,385479
385481,"Lord Nelson","w399761","w399766",440,3314,77641,385481
385646,"Lord Nelson","w643271","w643276",440,3314,77694,385646
385682,"Leith","w661849","w661849",440,212,77700,385682
385691,"Jock's Lodge","w663681","w663688",440,4738,77701,385691
385692,"Hunter's Tryst","w663742","w663751",440,21517,77701,385692
385752,"Arthur's Seat","w731416","w731425",440,759,77721,385752
385753,"Edinburgh","w731481","w731481",440,91,77721,385753
385777,"Green Mantle","w742955","w742961",440,11656,77726,385777
385779,"Edinburgh","w743860","w743860",440,91,77726,385779
385781,"Edinburgh","w744757","w744757",440,91,77727,385781
385784,"Tron Church","w745878","w745883",440,6987,77727,385784
385786,"Dalkeith","w745929","w745929",440,1101,77727,385786
385791,"Moray Place","w752002","w752008",440,539,77729,385791
385828,"Leith","w780990","w780990",440,212,77738,385828
385870,"Edinburgh","w810617","w810617",440,91,77750,385870
385871,"Edinburgh","w811398","w811398",440,91,77750,385871
385874,"Canongate","w814144","w814144",440,564,77751,385874
385902,"Water of Leith","w830110","w830119",440,253,77759,385902
385906,"Edinburgh","w831585","w831585",440,91,77759,385906
385980,"Edinburgh","w890833","w890833",440,91,77779,385980
386285,"Star and Garter Hotel","w174595","w174611",441,6385,77870,386285
386301,"Abbey Hotel","w182704","w182710",441,6194,77874,386301
386310,"Edinburg","w186802","w186802",441,2170,77876,386310
386311,"Holyrood Palace","w187829","w187838",441,207,77877,386311
386318,"Forth","w189684","w189684",441,247,77878,386318
386319,"Lord Nelson","w189996","w190001",441,3314,77878,386319
386322,"Royal High School","w190288","w190299",441,26267,77878,386322
386324,"Heart of Midlothian","w190868","w190877",441,255,77879,386324
386330,"Forth","w192413","w192413",441,247,77880,386330
386399,"Queen's Hall","w221953","w221961",441,34792,77896,386399
386412,"Edinburgh","w11221","w11221",442,91,77901,386412
386420,"Woodburn","w17904","w17904",442,21491,77904,386420
386439,"Edinburgh","w42285","w42285",442,91,77912,386439
386443,"Edinburgh","w50173","w50173",442,91,77915,386443
386446,"High Street","w52170","w52175",442,205,77916,386446
386447,"Edinburgh","w52183","w52183",442,91,77916,386447
386453,"Southside","w58378","w58378",442,25588,77919,386453
386461,"Southside","w62297","w62297",442,25588,77921,386461
386462,"Southside","w62492","w62492",442,25588,77921,386462
386463,"Southside","w62503","w62503",442,25588,77921,386463
386478,"Southside","w74386","w74386",442,25588,77925,386478
386483,"Embro","w83158","w83158",442,714,77928,386483
386548,"Embro","w125507","w125507",442,714,77944,386548
386550,"Holyrood","w128974","w128974",442,185,77945,386550
386623,"North Berwick Law","w188733","w188747",442,12099,77969,386623
386624,"Embro","w189099","w189099",442,714,77969,386624
386649,"Embro","w206686","w206686",442,714,77978,386649
386652,"Embro","w209661","w209661",442,714,77979,386652
386663,"Embro","w216619","w216619",442,714,77982,386663
386664,"Calton Hill","w216656","w216663",442,188,77982,386664
386720,"Edinburgh","w279085","w279085",442,91,78002,386720
386723,"Edinburgh","w280081","w280081",442,91,78002,386723
386734,"Embro","w291373","w291373",442,714,78006,386734
386748,"University of Edinburgh","w309637","w309651",442,1599,78012,386748
386813,"Gordon Arms","w391813","w391820",442,993,78041,386813
386819,"Embro","w392863","w392863",442,714,78041,386819
386826,"Musselburgh","w402870","w402870",442,1108,78045,386826
386827,"Musselburgh","w407011","w407011",442,1108,78046,386827
386845,"Calton","w418888","w418888",442,1624,78050,386845
386870,"Edinburgh","w433382","w433382",442,91,78056,386870
386871,"Edinburgh","w434584","w434584",442,91,78057,386871
386872,"Edinburgh","w435593","w435593",442,91,78057,386872
386877,"Edinburgh","w437091","w437091",442,91,78058,386877
386891,"Embro","w452550","w452550",442,714,78064,386891
386917,"Edinburgh","w469642","w469642",442,91,78069,386917
386918,"Embro","w470008","w470008",442,714,78069,386918
386949,"Edinburgh","w495754","w495754",442,91,78079,386949
386958,"Grassmarket","w498536","w498536",442,214,78080,386958
386962,"Edinburgh","w499978","w499978",442,91,78080,386962
386963,"Grassmarket","w500064","w500064",442,214,78080,386963
386965,"Grassmarket","w502020","w502020",442,214,78081,386965
386966,"Edinburgh","w502586","w502586",442,91,78081,386966
386974,"Grassmarket","w506862","w506862",442,214,78083,386974
386975,"Edinburgh","w507477","w507477",442,91,78084,386975
386995,"Southside","w558766","w558766",442,25588,78093,386995
386996,"Southside","w558998","w558998",442,25588,78093,386996
386997,"Edinburgh Castle","w559808","w559818",442,2133,78093,386997
386998,"Southside","w560855","w560855",442,25588,78094,386998
386999,"Southside","w561430","w561430",442,25588,78094,386999
387000,"Duddingston Loch","w562173","w562185",442,7129,78095,387000
387025,"Southside","w589411","w589411",442,25588,78104,387025
387029,"Embro","w591221","w591221",442,714,78105,387029
387032,"Embro","w591735","w591735",442,714,78105,387032
387039,"Embro","w598484","w598484",442,714,78108,387039
387040,"Embro","w598537","w598537",442,714,78108,387040
387058,"Southside","w616443","w616443",442,25588,78115,387058
387063,"Grassmarket","w624661","w624661",442,214,78117,387063
387067,"Edinburgh","w626326","w626326",442,91,78119,387067
387068,"Edinburgh","w627181","w627181",442,91,78119,387068
387069,"Edinburgh","w628249","w628249",442,91,78120,387069
387070,"Edinburgh","w628280","w628280",442,91,78120,387070
387071,"Edinburgh","w629532","w629532",442,91,78121,387071
387072,"Edinburgh","w629709","w629709",442,91,78121,387072
387073,"Edinburgh","w630310","w630310",442,91,78121,387073
387075,"Edinburgh","w630675","w630675",442,91,78121,387075
387077,"Edinburgh","w632224","w632224",442,91,78122,387077
387078,"Edinburgh","w633437","w633437",442,91,78123,387078
387081,"Princes Street","w637712","w637720",442,567,78124,387081
387082,"Edinburgh","w641318","w641318",442,91,78125,387082
387083,"Edinburgh","w641373","w641373",442,91,78125,387083
387088,"High Street","w646388","w646393",442,205,78128,387088
387089,"Joppa","w646702","w646702",442,17878,78129,387089
387090,"Joppa","w647971","w647971",442,17878,78129,387090
387091,"Firth of Forth","w647995","w648004",442,189,78129,387091
387092,"Edinburgh","w648015","w648015",442,91,78129,387092
387093,"University of Edinburgh","w648066","w648080",442,1599,78129,387093
387098,"White Cottage","w653266","w653272",442,34832,78132,387098
387099,"University of Edinburgh","w654949","w654963",442,1599,78133,387099
387101,"University of Edinburgh","w660142","w660156",442,1599,78135,387101
387102,"University of Edinburgh","w660294","w660308",442,1599,78135,387102
387103,"Edinburgh","w660398","w660398",442,91,78135,387103
387105,"Edinburgh","w666314","w666314",442,91,78137,387105
387106,"University of Edinburgh","w666370","w666384",442,1599,78137,387106
387109,"University of Edinburgh","w669836","w669850",442,1599,78139,387109
387110,"University of Edinburgh","w669961","w669975",442,1599,78139,387110
387131,"Edinburgh","w367835","w367835",443,91,78145,387131
387132,"Moray Place","w368951","w368957",443,539,78146,387132
387134,"Edinburgh","w371082","w371082",443,91,78147,387134
387147,"Edina","w379676","w379676",443,587,78151,387147
387148,"Moray Place","w379867","w379873",443,539,78151,387148
387149,"Edinburgh","w379919","w379919",443,91,78151,387149
387150,"Calton Hill","w380126","w380133",443,188,78151,387150
387230,"Edinburgh","w16144","w16144",444,91,78172,387230
387237,"Embro","w19762","w19762",444,714,78174,387237
387238,"Arthur's Seat","w19861","w19870",444,759,78174,387238
387239,"Embro","w19989","w19989",444,714,78174,387239
387245,"Edinburgh","w24812","w24812",444,91,78176,387245
387266,"Portobello","w42850","w42850",444,1200,78185,387266
387267,"Edinburgh","w45082","w45082",444,91,78186,387267
387276,"Trinity Cottage","w54638","w54646",444,34835,78190,387276
387277,"Edinburgh","w58529","w58529",444,91,78191,387277
387280,"Edinburgh","w60884","w60884",444,91,78192,387280
387281,"Calton Hill","w61469","w61476",444,188,78193,387281
387285,"Portobello","w68641","w68641",444,1200,78196,387285
387286,"Edinburgh","w68726","w68726",444,91,78196,387286
387287,"Embro","w68769","w68769",444,714,78196,387287
387288,"Embro","w68791","w68791",444,714,78196,387288
387291,"Picardy Place","w69723","w69731",444,17972,78196,387291
387299,"Forth","w76289","w76289",444,247,78199,387299
387307,"Edinburgh","w80560","w80560",444,91,78201,387307
387324,"Devil's Advocate","w89405","w89413",444,34837,78204,387324
387327,"Edinburgh","w92728","w92728",444,91,78206,387327
387336,"Embro","w98601","w98601",444,714,78207,387336
387339,"Moray Place","w101135","w101141",444,539,78208,387339
387348,"Edinburgh","w106783","w106783",444,91,78211,387348
387349,"University of Edinburgh","w107981","w107995",444,8906,78211,387349
387362,"Southside","w117583","w117583",444,25588,78216,387362
387365,"Picardy Place","w118340","w118348",444,17972,78217,387365
387379,"Edinburgh","w133192","w133192",444,91,78221,387379
387390,"Embro","w138787","w138787",444,714,78224,387390
387391,"Musselburgh","w139952","w139952",444,184,78224,387391
387392,"Edinburgh","w139970","w139970",444,91,78224,387392
387393,"Southside","w141319","w141319",444,25588,78225,387393
387397,"Southside","w143531","w143531",444,25588,78226,387397
387407,"Princes Street","w158598","w158606",444,2898,78231,387407
387415,"Edinburgh","w162280","w162280",444,91,78233,387415
387428,"Embro","w184436","w184436",444,714,78240,387428
387429,"Embro","w186184","w186184",444,714,78240,387429
387436,"University of Edinburgh","w190812","w190826",444,8906,78242,387436
387445,"Embro","w199252","w199252",444,714,78246,387445
387446,"Edinburgh","w200000","w200000",444,91,78246,387446
387448,"Leith","w201116","w201116",444,212,78247,387448
387450,"Edinburgh","w202260","w202260",444,91,78247,387450
387455,"Canongate","w204832","w204832",444,564,78248,387455
387459,"Southside","w212628","w212628",444,25588,78251,387459
387469,"Duddingston Loch","w215648","w215660",444,7129,78253,387469
387475,"Leith Walk","w222955","w222961",444,2305,78256,387475
387479,"Edinburgh","w227764","w227764",444,91,78258,387479
387481,"Princes Street","w228403","w228411",444,2898,78259,387481
387488,"University of Edinburgh","w232693","w232707",444,8906,78260,387488
387511,"Crichton","w257579","w257579",444,727,78268,387511
387521,"Habbie's Howe","w266863","w266872",444,1685,78272,387521
387530,"Habbie's Howe","w267826","w267835",444,1685,78272,387530
387532,"Edinburgh","w267871","w267871",444,91,78272,387532
387544,"Edinburgh","w269497","w269497",444,91,78273,387544
387551,"Edinburgh Academy","w272440","w272450",444,2861,78274,387551
387555,"Embro","w273133","w273133",444,714,78275,387555
387556,"Edinburgh","w273684","w273684",444,91,78276,387556
387558,"Embro","w274004","w274004",444,714,78276,387558
387561,"Embro","w277927","w277927",444,714,78277,387561
387565,"St Andrew Square","w279417","w279427",444,8710,78277,387565
387566,"Edinburgh","w279435","w279435",444,91,78277,387566
387569,"Princes Street","w284719","w284727",444,2898,78280,387569
387570,"Calton Hill","w286815","w286822",444,188,78281,387570
387572,"Calton Hill","w286982","w286989",444,188,78281,387572
387575,"Edinburgh","w288202","w288202",444,91,78281,387575
387576,"Edinburgh","w288386","w288386",444,91,78281,387576
387577,"Embro","w288755","w288755",444,714,78282,387577
387579,"Holyrood","w291921","w291921",444,185,78283,387579
387580,"Leith Walk","w292006","w292012",444,2305,78283,387580
387582,"Edinburgh","w293023","w293023",444,91,78283,387582
387585,"Edinburgh","w293995","w293995",444,91,78284,387585
387586,"Edinburgh","w294027","w294027",444,91,78284,387586
387588,"Calton","w295617","w295617",444,1624,78285,387588
387606,"Edinburgh","w321963","w321963",444,91,78292,387606
387607,"Embro","w322045","w322045",444,714,78292,387607
387617,"Edinburgh","w328826","w328826",444,91,78294,387617
387622,"Edinburgh","w332347","w332347",444,91,78296,387622
387637,"Dalkeith","w339666","w339666",444,1101,78299,387637
387639,"Dalkeith","w340706","w340706",444,1101,78299,387639
387646,"Embro","w350350","w350350",444,714,78302,387646
387691,"Edinburgh","w399223","w399223",444,91,78318,387691
387692,"Princes Street","w400163","w400171",444,2898,78318,387692
387703,"Embro","w404219","w404219",444,714,78320,387703
387704,"Embro","w404429","w404429",444,714,78320,387704
387707,"Embro","w405611","w405611",444,714,78321,387707
387716,"York Place","w409765","w409770",444,8708,78323,387716
387717,"Leith","w409812","w409812",444,212,78323,387717
387718,"Portobello","w409862","w409862",444,1200,78323,387718
387719,"Musselburgh","w409876","w409876",444,184,78323,387719
387734,"Edinburgh","w420495","w420495",444,91,78328,387734
387735,"Edinburgh","w421341","w421341",444,91,78328,387735
387740,"Edinburgh","w425515","w425515",444,91,78330,387740
387743,"Edinburgh","w433906","w433906",444,91,78333,387743
387747,"Edinburgh","w440024","w440024",444,91,78335,387747
387749,"Edinburgh","w443270","w443270",444,91,78336,387749
387753,"Edinburgh","w444925","w444925",444,91,78337,387753
387754,"Edinburgh","w448890","w448890",444,91,78338,387754
387757,"Edinburgh","w450734","w450734",444,91,78339,387757
387765,"Edinburgh","w458314","w458314",444,91,78343,387765
387815,"Edinburgh","w529744","w529744",444,91,78367,387815
387824,"Advocates' Library","w535718","w535729",444,1558,78369,387824
387825,"University of Edinburgh","w536110","w536124",444,8906,78369,387825
387826,"Edinburgh","w536294","w536294",444,91,78369,387826
387829,"Embro","w537128","w537128",444,714,78370,387829
387836,"University of Edinburgh","w543137","w543151",444,8906,78371,387836
387860,"Embro","w560656","w560656",444,714,78379,387860
387861,"Edinburgh","w560997","w560997",444,91,78379,387861
387863,"Embro","w561884","w561884",444,714,78380,387863
387865,"Edinburgh","w562173","w562173",444,91,78380,387865
387872,"Leith","w565632","w565632",444,212,78381,387872
387874,"Grassmarket","w569499","w569499",444,2382,78382,387874
387875,"Edinburgh","w569633","w569633",444,91,78382,387875
387877,"Greyfriars","w569715","w569715",444,1093,78383,387877
387878,"Edinburgh","w571705","w571705",444,91,78383,387878
387879,"Edinburgh","w571760","w571760",444,91,78383,387879
387899,"Southside","w626382","w626382",444,25588,78395,387899
387900,"Edinburgh","w627232","w627232",444,91,78395,387900
387901,"Embro","w627463","w627463",444,714,78395,387901
387903,"Embro","w630650","w630650",444,714,78396,387903
387912,"Embro","w632136","w632136",444,714,78396,387912
387913,"Calton Hill","w632747","w632754",444,188,78397,387913
387945,"Edinburgh","w660460","w660460",444,91,78407,387945
387997,"Embro","w710943","w710943",444,714,78426,387997
388010,"Southside","w730948","w730948",444,25588,78433,388010
388012,"Salisbury Crags","w732361","w732371",444,2332,78434,388012
388014,"Embro","w733718","w733718",444,714,78434,388014
388016,"Edinburgh","w736558","w736558",444,91,78436,388016
388024,"Embro","w741327","w741327",444,714,78439,388024
388030,"Duddingston","w750330","w750330",444,1680,78442,388030
388038,"Edinburgh","w756572","w756572",444,91,78444,388038
388043,"Edinburgh","w758073","w758073",444,91,78445,388043
388048,"Edinburgh","w764671","w764671",444,91,78447,388048
388050,"Linlithgow","w767334","w767334",444,1145,78448,388050
388054,"Portobello","w770900","w770900",444,1200,78450,388054
388079,"Edinburgh","w788785","w788785",444,91,78456,388079
388080,"Haddington","w788951","w788951",444,1104,78456,388080
388091,"Embro","w801435","w801435",444,714,78461,388091
388098,"Embro","w804169","w804169",444,714,78462,388098
388099,"University of Edinburgh","w804476","w804490",444,8906,78462,388099
388100,"Edinburgh","w804547","w804547",444,91,78462,388100
388103,"Edinburgh","w806291","w806291",444,91,78463,388103
388107,"Embro","w807174","w807174",444,714,78464,388107
388111,"Embro","w809464","w809464",444,714,78465,388111
388116,"Edinburgh","w812166","w812166",444,91,78466,388116
388121,"Edinburgh","w818187","w818187",444,91,78468,388121
388125,"Edinburgh","w825274","w825274",444,91,78470,388125
388128,"Embro","w826799","w826799",444,714,78471,388128
388138,"St Giles's","w838556","w838564",444,2110,78476,388138
388144,"Southside","w848272","w848272",444,25588,78480,388144
388166,"Edinburgh","w858197","w858197",444,91,78484,388166
388167,"Edinburgh","w858330","w858330",444,91,78484,388167
388175,"Greyfriars","w863588","w863588",444,1093,78487,388175
388188,"Greyfriars","w884204","w884204",444,1093,78494,388188
388189,"Edinburgh","w884224","w884224",444,91,78494,388189
