"id","text","lat","lon","in_country","gazref","feature_type","pop_size","geom","poly","ptype"
38131,"Spring Bank",55.944191,-3.064624,NULL,"pg10462",NULL,NULL,"0101000020E61000002B4B7496598408C0B9162D40DBF84B40",NULL,NULL
38150,"Lennox Street",55.9558,-3.214,NULL,"pg6578",NULL,NULL,"0101000020E610000083C0CAA145B609C027C286A757FA4B40",NULL,NULL
38151,"Douglas Crescent",55.949515,-3.221929,NULL,"pg3460",NULL,NULL,"0101000020E6100000994528B682C609C0DD0720B589F94B40",NULL,NULL
38153,"Dean Park Crescent",55.9555,-3.2168,NULL,"pg3323",NULL,NULL,"0101000020E6100000B22E6EA301BC09C0FCA9F1D24DFA4B40",NULL,NULL
38162,"St Thomas's Hospital",55.952804,-3.175188,NULL,"pg10913",NULL,NULL,"0101000020E6100000933655F7C86609C0BEBF417BF5F94B40",NULL,NULL
38165,"Limefield",55.9042,-3.1308,NULL,"pg6655",NULL,NULL,"0101000020E6100000CE88D2DEE00B09C088855AD3BCF34B40",NULL,NULL
38171,"Townhead",55.911672,-2.715478,NULL,"pg12082",NULL,NULL,"0101000020E6100000560F98874CB905C0E75608ABB1F44B40",NULL,NULL
38176,"Damhead",55.8771273,-3.1946047,NULL,"pg3271",NULL,NULL,"0101000020E6100000E22EB1E88C8E09C0E2F615B545F04B40",NULL,NULL
38179,"King's Stables",55.946965,-3.200712,NULL,"pg6221",NULL,NULL,"0101000020E610000069519FE40E9B09C073BA2C2636F94B40",NULL,NULL
38180,"West Bow",55.947819,-3.196094,NULL,"pg12527",NULL,NULL,"0101000020E6100000DB8827BB999109C083C30B2252F94B40",NULL,NULL
38182,"Prince's Street",55.9518,-3.1985,NULL,"pg9147",NULL,NULL,"0101000020E61000004A0C022B879609C0992A1895D4F94B40",NULL,NULL
38185,"Edinburgh Castle",55.948645,-3.200732,NULL,"pg4022",NULL,NULL,"0101000020E6100000DB15FA60199B09C0C84109336DF94B40",NULL,NULL
38186,"National Monument",55.9549011,-3.1820043,NULL,"pg7868",NULL,NULL,"0101000020E6100000DAD9A1ABBE7409C00CB501333AFA4B40","0103000020E61000000100000009000000DAD9A1ABBE7409C00CB501333AFA4B4027D30DB9BE7409C03B44920F30FA4B4072D64C63207409C03B44920F30FA4B4072D64C63207409C06461E35531FA4B40DBA2CC06997409C06461E35531FA4B40DBA2CC06997409C0E9CAB10639FA4B402B9A18DC207409C0540BDB0539FA4B402B9A18DC207409C00CB501333AFA4B40DAD9A1ABBE7409C00CB501333AFA4B40","building"
38189,"Duddingstone Loch",55.9410761,-3.1502924,NULL,"pg3626",NULL,NULL,"0101000020E6100000E5B27680CC3309C00B46802E75F84B40","0103000020E610000001000000A7000000E5B27680CC3309C00B46802E75F84B403A3A538D033409C0EC962E0E78F84B40290BBA185E3409C0512855EC79F84B40FD67CD8FBF3409C00F7B46C77AF84B409A48C4EF013509C074A213F879F84B40268689AB6F3509C00B6E5ADF76F84B400F23298EA83509C02959F38876F84B4085A1C49DC13509C01DF3F05476F84B4069893A18563609C0C0CE4D9B71F84B405C9D52149E3609C08CF50D4C6EF84B40561AE725B53609C0399B8E006EF84B402B4025F8F03609C0528770276CF84B40E37789A0203709C005F060D56AF84B40BA731717FD3709C0D2ACC7D864F84B4046CEC29E763809C044CA051D63F84B40E0A8CB18D53809C033935E8A61F84B40CABCFA1D2F3909C063BBD63961F84B406D0377A04E3909C0E60FBC1061F84B40049EC59CB13909C02E4CF09760F84B40F571231BFE3909C0EDECD0555FF84B403AFF1B203D3A09C0BF5AFFF85CF84B40969DD9098A3A09C0BFFEDAB05CF84B402B84D558C23A09C0172AFF5A5EF84B4084A5153A0A3B09C06A3CC7365FF84B405074B8B1343B09C06A6AD95A5FF84B403FCE8F1A6E3B09C082ACA7565FF84B400D349F73B73B09C0CABAC9B95EF84B40CFCAAC94543C09C0B87DEAB35EF84B40E94317D4B73C09C076604A6E5EF84B4098B55E1D113D09C01D716D4D5FF84B4042CC2555DB3D09C07C79A63C5FF84B40A3B899C0633E09C0FFCD8B135FF84B40C2001D41853E09C06BD26D895CF84B40C08EA449CE3E09C0553AB3B85AF84B4021EA99B91B3F09C0D0D0E40753F84B402F185C73473F09C0CC39C2B34EF84B406FCE2D196C3F09C0D38CA08C4CF84B402A8018D7AE3F09C0A428E1534AF84B405D2D1CAD0F4009C0AC95647847F84B40AEA305C3144009C0658D7A8846F84B40164B917C254009C06699EA6E43F84B4002B452AD2A4009C09E6230DA3EF84B40532A3CC32F4009C0AC9223F83AF84B40BA5A385A1F4009C0FB4F487C38F84B40350296010C4009C0D3AEF83C35F84B405039268BFB3F09C003C3031434F84B40E3F43F0AE83F09C0D472B1B332F84B40670B08AD873F09C0AB9D17DD30F84B4016702AAD1A3F09C0B83764A82FF84B40804F62C6CA3E09C0F4273B472EF84B4051B351E79B3E09C036BBA4202EF84B40AC2C1BE7803E09C01846D50A2EF84B4015CF8F75273E09C0C5D1B0732EF84B40D61BB5C2F43D09C0368D92FC2DF84B40A1C26C5DC53D09C0B324404D2DF84B402821FD9BBC3D09C0C6DD205A2BF84B40F07FEC9A353D09C0DF87838428F84B4016985F178F3C09C0399105F126F84B40837D8516233C09C057EC2FBB27F84B4035F0A31AF63B09C00FB0FB3328F84B40C26DC89AEC3A09C054D10E6E21F84B40D4D9249A9B3A09C0AEDA90DA1FF84B401FDD6344FD3909C03FBB8D171CF84B4022E3512AE13909C0F736A2201DF84B40160A229C603909C0C784F3041DF84B4037A2201DC33809C00E2B81391FF84B40A0E5D429EA3709C0FAC78C0123F84B40F64AB43FAB3709C0116047D224F84B4014596B28B53709C06ECCA1FB28F84B40D44BE71E6D3709C0CDBA359F29F84B40E2A65027EA3609C0D75647E92DF84B40BB0A293FA93609C0416326512FF84B40EF703B342C3609C09A66704A2FF84B403EF90505EF3509C0F56FF2B62DF84B402385B2F0F53509C0C76D8F392AF84B40B40012F2E63509C0273A819F27F84B407EC9C6832D3609C03A7D981826F84B40292D12C9463609C0A0A4654925F84B40EBD3E06C293609C0DCAEE13323F84B4082F2881B013609C065AC91B822F84B40D4D7F335CB3509C0530D56F723F84B4087E17E1BBD3509C0399105F126F84B40AD3BCC4D8A3509C0F7819A1029F84B4010AA79330F3509C0274EEE7728F84B403DC4F5DECE3409C09380E21126F84B40792F08F6A93409C0BFC980FD21F84B40EFC27BB3723409C0CC214ECC1FF84B4018D412865C3409C091DB8A581FF84B408FA449CE2E3409C0DF9277691EF84B40521443CDEB3309C0C608F2FD1EF84B40F4A96395D23309C0C059EFDC20F84B40BBF083F3A93309C0A13A0C9C22F84B40F941A7316B3309C0B301220E23F84B407F0CC281353309C0EED11BEE23F84B40657E7F94223309C02E5915E126F84B4030D39BF6393309C09DD43CEC2AF84B40FDC11B2D623309C00CE0D2D62DF84B40D8D64FFF593309C0DBF3A1B030F84B401E7C17A53A3309C046A45CD031F84B40741EBA45053309C0B745990D32F84B403D68D196CE3209C09A8E4AFB30F84B40F52B9D0FCF3209C01EC18D942DF84B40AC58FCA6B03209C0CC6C46BC2BF84B40BDC458A65F3209C0CD446C0B2AF84B40C64DB27A2C3209C049D6E1E82AF84B402153E34AE23109C0541C075E2DF84B406F1283C0CA3109C0FA9CBB5D2FF84B4003EE79FEB43109C01135762E31F84B4021808A99333109C05E8A068431F84B4012D841CAF43009C0A6B2CD3230F84B40494C50C3B73009C0417DCB9C2EF84B40364470B77F3009C01FAD20BC2CF84B40D3591C846F3009C0E5FC039B29F84B4002976CE11E3009C0C7116BF129F84B409107C7D1C12F09C0311E4A592BF84B40DC4CE031972F09C0F56FF2B62DF84B409AB0FD648C2F09C01DFDD41D30F84B40A9A7EA79922F09C076429E1331F84B402DBBBB29402F09C0C7B8872936F84B40F607CA6DFB2E09C008324CB736F84B4056E4219DCB2E09C06CC3729538F84B408ABECCC17D2E09C054AFB6BD38F84B40A9CC83AA872E09C011E2CAD93BF84B40DB17D00B772E09C0515557F43DF84B4075594C6C3E2E09C01B98816F3FF84B4034D53840D52D09C0AFC7E99040F84B40BB2BBB60702D09C0C1A26CDB41F84B404779419F232D09C0CC64935742F84B40C492173EC72C09C0D1915CFE43F84B4001BF4692202C09C04774CFBA46F84B409423AEADE92B09C005E165E146F84B400A606F078F2B09C0FF93BF7B47F84B405B7FA6B9702B09C0C93846B247F84B4070BF3225482B09C099F0F0434AF84B40AE6708C72C2B09C0926F00474CF84B40F9556FC3DE2A09C02B847A9F4FF84B40C6072C6FFD2A09C0AC14A7FF51F84B40B2DF6EA4C72A09C0AB36493D55F84B409D4830D5CC2A09C09E40D82956F84B40BD93AA48E02A09C027C286A757F84B4052AC6411D42A09C014234BE658F84B40246AFD88BA2A09C01FCBCC165AF84B40194A37D3CE2A09C00727A25F5BF84B404DA088450C2B09C0AD37C53E5CF84B40520B2593532B09C0E84F768E5CF84B40975E51007B2B09C0F42B42565CF84B40330285D5B32B09C0D7B672405CF84B40F4AD6AA4002C09C0EFCA2E185CF84B40F832F6CA612C09C0B398D87C5CF84B40AD9E3825C52C09C0005EFAF25DF84B40B88C4061F52C09C06AB290CA5EF84B403E5C72DC292D09C0F980E5AD5FF84B40084F3283422E09C028BDCA3560F84B405924DC1AC72E09C07688241F60F84B4074AD6296E22F09C0B87DEAB35EF84B405C81D71D413009C07688241F60F84B40B58828266F3009C05E46562360F84B40C24769DBD53009C0BE54C7855EF84B400475CAA31B3109C0A0F364485FF84B409635FB4D723109C070F9FEBC5FF84B40D735B5C7663209C02E6695E35FF84B40BAC381EBE53209C06844C42863F84B40745886DD1C3309C055D39A8B64F84B403A2D2E443D3309C0F02197EE64F84B40B9C89816503309C08B70935165F84B400D4D7E30953309C0D32B0A606FF84B40E5B27680CC3309C00B46802E75F84B40","natural"
38192,"Hunter's Tryst",55.9022196,-3.2209447,NULL,"pg5834",NULL,NULL,"0101000020E6100000D7CBA5A77EC409C0B5E78DEE7BF34B40",NULL,NULL
38194,"Swanston Farm",55.894585,-3.218442,NULL,"pg11201",NULL,NULL,"0101000020E61000002995F0845EBF09C0FF3EE3C281F24B40",NULL,NULL
38225,"North Side",55.950802,-3.20714,NULL,"pg8226",NULL,NULL,"0101000020E61000002A8C2D0439A809C0577C43E1B3F94B40",NULL,NULL
38247,"The Stables",55.9015077,-3.0608478,NULL,"pg11871",NULL,NULL,"0101000020E6100000B54478C59D7C08C0CD4BB49A64F34B40",NULL,NULL
38295,"Row of Cottages",55.974774,-2.894201,NULL,"pg9703",NULL,NULL,"0101000020E61000006A6798DA522707C0DC7EF964C5FC4B40",NULL,NULL
38350,"Bara",55.926645,-2.702199,NULL,"pg676",NULL,NULL,"0101000020E61000006F4562821A9E05C03F00A94D9CF64B40",NULL,NULL
38374,"Westfield",55.975806,-3.434625,NULL,"pg12773",NULL,NULL,"0101000020E6100000273108AC1C7A0BC0CB9E0436E7FC4B40",NULL,NULL
38389,"The Circle",55.9147,-3.1102,NULL,"pg11441",NULL,NULL,"0101000020E61000005227A089B0E108C05BD3BCE314F54B40",NULL,NULL
38421,"White Hart Inn",55.9474941,-3.1967558,NULL,"pg11921",NULL,NULL,"0101000020E6100000F46272B4F49209C09453967C47F94B40",NULL,NULL
38428,"The Den",56.029338,-2.687215,NULL,"pg11486",NULL,NULL,"0101000020E6100000AC90F2936A7F05C0D943FB58C1034C40",NULL,NULL
38444,"Leith Walk",55.961534,-3.180819,NULL,"pg6565",NULL,NULL,"0101000020E6100000A1F65B3B517209C0FCFECD8B13FB4B40",NULL,NULL
38449,"London Road",55.957233,-3.177725,NULL,"pg6855",NULL,NULL,"0101000020E6100000EB73B515FB6B09C074D3669C86FA4B40",NULL,NULL
38593,"Hamilton House",55.947019,-3.240954,NULL,"pg5302",NULL,NULL,"0101000020E61000001BB96E4A79ED09C066D828EB37F94B40",NULL,NULL
38646,"China Town",55.947589,-3.213516,NULL,"pg2222",NULL,NULL,"0101000020E6100000C36169E047B509C05186AA984AF94B40",NULL,NULL
38667,"Randolph Crescent",55.9523,-3.2118,NULL,"pg9281",NULL,NULL,"0101000020E6100000A857CA32C4B109C08BFD65F7E4F94B40",NULL,NULL
38762,"Braid Law",55.821451,-3.3043823,NULL,"pg1296",NULL,NULL,"0101000020E61000009FD9BFFC5F6F0AC01D226E4E25E94B40",NULL,NULL
38892,"Golden Dragon",55.9519091,-3.2029223,NULL,"pg4896",NULL,NULL,"0101000020E6100000660811BA959F09C0E5A14A28D8F94B40",NULL,NULL
38901,"The Little House",55.963513,-3.203787,NULL,"pg11611",NULL,NULL,"0101000020E6100000B4CC22145BA109C0AB22DC6454FB4B40",NULL,NULL
38938,"Queensferry Road",55.9552,-3.2382,NULL,"pg9233",NULL,NULL,"0101000020E6100000F241CF66D5E709C0D1915CFE43FA4B40",NULL,NULL
39144,"Garden Terrace",55.9681,-3.283,NULL,"pg4621",NULL,NULL,"0101000020E6100000DD24068195430AC0F9A067B3EAFB4B40",NULL,NULL
39185,"Airlie Lodge",55.931676,-3.196573,NULL,"pg185",NULL,NULL,"0101000020E61000007E3672DD949209C0EB3BBF2841F74B40",NULL,NULL
39346,"Newton House",55.9160346,-3.0694367,NULL,"pg8054",NULL,NULL,"0101000020E610000026231DD4348E08C092802C9F40F54B40","0103000020E6100000010000000500000026231DD4348E08C092802C9F40F54B40E605D847A78E08C0CB86359545F54B40200C3CF71E8E08C0165A8C7049F54B4060298183AC8D08C072135A7B44F54B4026231DD4348E08C092802C9F40F54B40","building"
39493,"Grosvenor Crescent",55.9478,-3.2186,NULL,"pg5184",NULL,NULL,"0101000020E6100000AB3E575BB1BF09C00C93A98251F94B40",NULL,NULL
39814,"Branxton",55.945517,-2.416757,NULL,"pg1322",NULL,NULL,"0101000020E61000005708ABB1845503C0F16778B306F94B40",NULL,NULL
39842,"Pencaitland",55.916651,-2.886494,NULL,"pg8717",NULL,NULL,"0101000020E610000042CD902A8A1707C0406CE9D154F54B40",NULL,NULL
39960,"Stewartfield",55.9701,-3.1877,NULL,"pg11023",NULL,NULL,"0101000020E610000071AC8BDB688009C0C0EC9E3C2CFC4B40",NULL,NULL
39995,"Dalmeny Park",55.9974045,-3.3555944,NULL,"pg3238",NULL,NULL,"0101000020E61000003E2075E041D80AC00E315EF3AAFF4B40","0103000020E6100000010000006C0000003E2075E041D80AC00E315EF3AAFF4B40BFCEF2E1FED80AC06344A2D0B2FF4B40C4BA4CA83BDA0AC0FA57A027AFFF4B405EDFE23CF7D90AC03A668F06A6FF4B407F942243D8DA0AC0EF8FF7AA95FF4B40B226BB3E18DD0AC0F64F262488FF4B40B851AE3ABCE10AC0E6913F1878FF4B40D4F7753B56E40AC05C6045FC79FF4B400C99863CDDE40AC0DE1E84807CFF4B40A6E5513B0DE20AC091442FA358FF4B40F0B3DB78C1E10AC04A33CCBF4CFF4B40FCC973D8D8E00AC085E6DFD341FF4B40CA71022E23E00AC0CC1363F437FF4B40FD92437A40DF0AC0F982161230FF4B408E3056E58CE20AC03C86C77E16FF4B4093246310B3E20AC019F89B9A15FF4B40996B2CBC26DF0AC0C2AC0617E1FE4B4062E75C401EE00AC064D5D63ED3FE4B40D2297E422CE10AC0A2B77878CFFE4B40A165DD3F16E20AC0EEE9EA8EC5FE4B40F58F74BCB8E30AC0C39ACAA2B0FE4B403BC8EBC1A4E80AC0B4BFFDCA94FE4B40C1131F44D7EA0AC0EC5A311290FE4B400A92883ABDEC0AC0B9B53B5A8BFE4B40A34918BC9EEE0AC0604260408AFE4B40A24621C9ACEE0AC0B4BCBC4A88FE4B40E6965643E2EE0AC065389ECF80FE4B40DBEA28BD25EF0AC0B0D4699379FE4B40F2F33A3D4AF00AC0462AE7E676FE4B409AD76C40DFF10AC0AD57EC8A74FE4B402BB28CC34FF20AC029B2D6506AFE4B40D787F546ADF00AC02EA814E060FE4B40F80F3345CAF00AC0FFB91E3B5EFE4B40C51B9947FEF00AC091589C7B59FE4B40C22F9A3A34F10AC036FEE9AB50FE4B4098689082A7F00AC081E26CDF48FE4B404E362F9809F00AC0BAF9A12D42FE4B406A70B614EBEF0AC047718E3A3AFE4B408069AC5857F00AC0188854072FFE4B40088E70FF36F00AC0C60B337E2BFE4B40D42AFA4333EF0AC0BDBD101725FE4B40F702B34291EE0AC0F4C29D0B23FE4B404233993B44ED0AC0CEF4B7A926FE4B4010BE41C582EC0AC00004070F2EFE4B40914F7E41C1EB0AC048AE51C543FE4B40C6A0B88894EB0AC047FE052747FE4B40B767F1BD1AEB0AC06626625B50FE4B40D8FFEF3E7DEA0AC0DA2A775556FE4B4079292B3C1EE90AC0D03EFB3669FE4B409301FB438EE80AC0EDB60BCD75FE4B40C4C59B46A4E70AC0F4B006DE7FFE4B40775B3343F4E50AC09B3D2BC47EFE4B4032CE3A3EB5E50AC079CFDC9E7BFE4B405E126745D4E40AC0BE8E931D76FE4B40FBBB2D477EE30AC0AD57EC8A74FE4B403123BC3D08E10AC0E3795F4B7EFE4B40D10C3DBDADDF0AC01C66C3F583FE4B405F196547F4DC0AC009D341A89CFE4B400A43893B83DB0AC04C1938A0A5FE4B407B14AE47E1DA0AC07FBE2D58AAFE4B407B14AE47E1DA0AC0EB4F87BAB4FE4B40B718F2BEE0D90AC0BB44F5D6C0FE4B400875914259D80AC0A2B77878CFFE4B40E74E5546C8D50AC0D8D9EB38D9FE4B40C868D3C732D30AC047E8C2A3E8FE4B4074AF384140D30AC0934957FA1AFF4B40DE37633D5AD10AC01F7F0E982CFF4B406F1283C0CAD10AC07D900A0852FF4B40377172BF43D10AC06FD6E07D55FF4B402068603F1FD00AC0D2A34EE559FF4B408F8D40BCAECF0AC0C16CA75258FF4B40C1919B3CC0CE0AC07D900A0852FF4B403806AE3C92CC0AC05E9F39EB53FF4B40541E38C2FDCB0AC0B03500C056FF4B401C60E63BF8C90AC02B172AFF5AFF4B40DF3E613F7AC90AC0E3DAF5775BFF4B4043249E4720C90AC08EC7B19A53FF4B403638B64368C90AC0FBD1CB834FFF4B40E8AAD4473BC90AC0C82CD6CB4AFF4B40C6F594415AC80AC01AC39CA04DFF4B40AA6C0EC63EC70AC0FBD1CB834FFF4B40AECF413CB7C50AC06C59637550FF4B40AF5E454607C40AC02BFA43334FFF4B40BE8AE7C7BAC30AC009A9DBD957FF4B40A2725D424FC40AC0B72FFBD060FF4B40E1F0DD4147C60AC09161156F64FF4B407AEAECBF29C70AC04FF6854666FF4B408E548440D3C70AC0802A6EDC62FF4B400AF4893C49CA0AC01AFD683865FF4B40644ADA43B1CB0AC02EB18DD36BFF4B40348639419BCC0AC0E314C20F73FF4B40553B79477CCD0AC0FB0B981B67FF4B402E77C13B54CE0AC0C866A26362FF4B4057EC2FBB27CF0AC09161156F64FF4B40A116DE40DCD00AC0C1A673EA6FFF4B402085A1C49DD10AC0F7AB00DF6DFF4B405826B2C524D20AC0728D2A1E72FF4B404E7A843F68D20AC0BF2DB3637EFF4B40046D173F32D20AC067D7BD1589FF4B40DE5C5727C2D10AC0C32973F38DFF4B40AAB46A7CCBD10AC04C4FFD288FFF4B40378EB344C2D20AC07E0860B994FF4B408638D6C56DD40AC0EF8FF7AA95FF4B40AFAD444541D50AC0BF677FFB95FF4B40AE1E413BF1D60AC04803D3C496FF4B40B17B3C3E6BD80AC02235ED629AFF4B40D5BAC3DCA4D80AC05650ACAE9EFF4B403E2075E041D80AC00E315EF3AAFF4B40","natural"
40084,"Canon's Gate",55.9523547,-3.1761031,NULL,"pg1874",NULL,NULL,"0101000020E610000033CBF9BDA86809C0905841C2E6F94B40",NULL,NULL
40096,"Penicuik House",55.8209279,-3.2509601,NULL,"pg8727",NULL,NULL,"0101000020E61000009FCE705EF7010AC0DE6F592A14E94B40","0103000020E610000001000000090000009FCE705EF7010AC0DE6F592A14E94B40BE7DC27EF4020AC00784317D0AE94B402EC0E38002040AC0FC8804F813E94B401D5723BBD2020AC0DE5E2DD21FE94B406644B3FC0A030AC03670AC3022E94B406EEAF29CE3020AC08F3FAC9223E94B40D76F815F7E020AC0A22CD73620E94B4017B7D100DE020AC0B6D782DE1BE94B409FCE705EF7010AC0DE6F592A14E94B40","building"
40100,"George Street",55.9531,-3.2003,NULL,"pg4695",NULL,NULL,"0101000020E6100000431CEBE2369A09C0A7E8482EFFF94B40",NULL,NULL
40159,"Middleton",55.8113772,-3.0195169,NULL,"pg7378",NULL,NULL,"0101000020E610000022C1F979F82708C02B5C4535DBE74B40",NULL,NULL
40160,"Midhope",55.991695,-3.482973,NULL,"pg7386",NULL,NULL,"0101000020E6100000DDCEBEF220DD0BC0A94D9CDCEFFE4B40",NULL,NULL
40217,"Bath Road",55.9752,-3.1606,NULL,"pg733",NULL,NULL,"0101000020E61000009BE61DA7E84809C09487855AD3FC4B40",NULL,NULL
40222,"London Road",55.9575,-3.1708,NULL,"pg6844",NULL,NULL,"0101000020E61000002041F163CC5D09C0C3F5285C8FFA4B40",NULL,NULL
40263,"St Christopher's",55.9606004,-3.13527,NULL,"pg10574",NULL,NULL,"0101000020E6100000130A1170081509C0234333F4F4FA4B40",NULL,NULL
40376,"South Oxford Street",55.9392,-3.1768,NULL,"pg10348",NULL,NULL,"0101000020E610000060764F1E166A09C09C33A2B437F84B40",NULL,NULL
40387,"Tabernacle Church",55.974196,-3.172247,NULL,"pg11215",NULL,NULL,"0101000020E610000043ACFE08C36009C06FF25B74B2FC4B40",NULL,NULL
40438,"Stanhope Street",55.9454,-3.2275,NULL,"pg10944",NULL,NULL,"0101000020E610000052B81E85EBD109C0B7D100DE02F94B40",NULL,NULL
40462,"Quality Street",55.9639,-3.2737,NULL,"pg9176",NULL,NULL,"0101000020E6100000545227A089300AC0A54E401361FB4B40",NULL,NULL
40481,"Edinburgh",55.949428,-3.192704,NULL,"pg4063",NULL,NULL,"0101000020E610000092770E65A88A09C00EF450DB86F94B40",NULL,NULL
40482,"Royal Society of Edinburgh",55.953386,-3.196522,NULL,"pg9754",NULL,NULL,"0101000020E61000005C8E57207A9209C06D3B6D8D08FA4B40",NULL,NULL
40483,"Canongate",55.9515,-3.1793,NULL,"pg1871",NULL,NULL,"0101000020E6100000E561A1D6346F09C06F1283C0CAF94B40",NULL,NULL
40484,"Crichton",55.833146,-2.951009,NULL,"pg3076",NULL,NULL,"0101000020E6100000029D499BAA9B07C088653387A4EA4B40",NULL,NULL
40485,"University of Edinburgh",55.94739,-3.181893,NULL,"pg12216",NULL,NULL,"0101000020E61000007BF83251847409C05A47551344F94B40",NULL,NULL
40486,"College Wynd",55.9485,-3.1882,NULL,"pg2508",NULL,NULL,"0101000020E61000008CDB68006F8109C0C520B07268F94B40",NULL,NULL
40487,"Prestonpans",55.955002,-2.994515,NULL,"pg9094",NULL,NULL,"0101000020E6100000300DC347C4F407C0ABCE6A813DFA4B40",NULL,NULL
40488,"Musselburgh",55.942872,-3.048641,NULL,"pg7835",NULL,NULL,"0101000020E610000038F581E49D6308C035289A07B0F84B40",NULL,NULL
40489,"Arthur's Seat",55.943718,-3.154978,NULL,"pg399",NULL,NULL,"0101000020E6100000C0CB0C1B653D09C0C1525DC0CBF84B40",NULL,NULL
40490,"Salisbury Crags",55.9458711,-3.1740706,NULL,"pg9845",NULL,NULL,"0101000020E61000008F8F71207F6409C0A35DE04D12F94B40",NULL,NULL
40491,"Parliament Square",55.9495,-3.1902,NULL,"pg8670",NULL,NULL,"0101000020E6100000F697DD93878509C0A8C64B3789F94B40",NULL,NULL
40493,"Broughton",55.9614308,-3.1873332,NULL,"pg1476",NULL,NULL,"0101000020E6100000E5A37B8CA87F09C0FEAE192A10FB4B40",NULL,NULL
40494,"Prince's Street",55.9511,-3.2014,NULL,"pg9131",NULL,NULL,"0101000020E6100000B1506B9A779C09C0E09C11A5BDF94B40",NULL,NULL
40495,"New Town",55.9583198,-3.1992422,NULL,"pg7938",NULL,NULL,"0101000020E61000005FDD674B0C9809C0FC0D2439AAFA4B40","0103000020E61000000100000040000000ECDB4944F8A709C064294822EAF94B40C42E4091DDAB09C0B1E5F0A4E0F94B402648B6042AAD09C002261532FCF94B409E1095A185AF09C08D49DAE8F7F94B409BCB683FADAD09C04A743BA011FA4B400CA2FF2FE8AE09C0F5108DEE20FA4B4083B4102E2EAF09C01E7C17A53AFA4B4089F08A3B39AE09C0F043EF9E4DFA4B40455156C2C9AC09C0C4B5DAC35EFA4B4039FC242D4BAA09C01401F33570FA4B40855FEAE74DA509C08DD6AC8E77FA4B4036D5496C2DA209C03D2185FC7DFA4B40C5234CACE79F09C03EA3BE767AFA4B40D305065ACB9E09C0BC26FFEE78FA4B403201BF4692A009C0578D6F39A8FA4B40CAABCEC53AA009C0C04B5FBEABFA4B40C12A2856579F09C0357392F7BBFA4B402E2D3421F79E09C003F7F2F1BFFA4B40241F0599AEA109C043763980D9FA4B40A85FD85020A209C0A886A2E5E5FA4B40D59D825726A709C0043F051B32FB4B4079E51F22DAA309C0576B724232FB4B40928BD6F61BA209C0E062EA5333FB4B40C78D113FB5A009C062DFA9DB34FB4B40B1DEA815A69F09C0CEC9E60533FB4B40D5207134EC9C09C04888F2052DFB4B405397E71C979C09C00DE60A4A2CFB4B40E848D345AF9B09C0601278712CFB4B40FD6607019E9909C023C385973BFB4B4006C13E952E9809C03FADA23F34FB4B4095EAA7A4F39609C03AB4233031FB4B4017E64EFA8C9509C062DFA9DB34FB4B40CC54D2D4FC9209C011DF89592FFB4B40BD23BE6E6C9109C0B09F0FE03EFB4B40D875B9D27C8F09C0D89FC4E74EFB4B405E0E6036A68C09C05CC41CA963FB4B40EDB36F93F68B09C03CB36ECD67FB4B403F94C382568B09C03BC1A3326AFB4B40BA956FC7E58909C057105E166EFB4B40DB5031CEDF8409C0554733BB93FB4B40F36789DF5E8309C02B5E7699ABFB4B40ECAB06BC277A09C0B6F86FB955FB4B40018B57B4947709C05D3123BC3DFB4B409E0546031D7209C00A01AF850FFB4B40436BEAE1706B09C0116A2B9BDEFA4B40BA7BCA7BE66609C0DF94A8CDEEFA4B404DB450D77F6209C0BAE9E0AAFCFA4B409D819197356109C0D287D3EEFCFA4B40F9646AB7025F09C010CCD1E3F7FA4B4090EFF730206009C023E3079DC6FA4B40EF0A3323726009C000E07DFA74FA4B40518369183E6209C0AE85B4215AFA4B406D776A89F06A09C07F1475E61EFA4B403BDFF4D3246D09C074AB313212FA4B403185BD3F946E09C0FAD577D90AFA4B40A94D9CDCEF7009C0037D7D0805FA4B4013E8B8BF1F7309C0C90EE0E302FA4B40C938EBF8D47609C0D6636C32F4F94B4005EA831BDF7D09C027648CB4F9F94B4008E3A7716F7E09C0C6979A4EFCF94B4013F3ACA4157F09C0582B24AA01FA4B4009BE0E417A7F09C00FE6C0BC11FA4B407890E8AFA1A509C0094C4CBCA8F94B40ECDB4944F8A709C064294822EAF94B40","neighbourhood"
40496,"Assembly Rooms",56.001808,-2.51397,NULL,"pg423",NULL,NULL,"0101000020E61000003F00A94D9C1C04C0826F9A3E3B004C40",NULL,NULL
40497,"Greyfriars",55.9468,-3.1914,NULL,"pg5171",NULL,NULL,"0101000020E61000009CA223B9FC8709C029ED0DBE30F94B40",NULL,NULL
40498,"Tron",55.949965,-3.187833,NULL,"pg12121",NULL,NULL,"0101000020E610000065E08096AE8009C01DACFF7398F94B40",NULL,NULL
40500,"Advocates' Library",55.94885,-3.191642,NULL,"pg164",NULL,NULL,"0101000020E6100000FC51D4997B8809C0A167B3EA73F94B40",NULL,NULL
40501,"North Castle Street",55.9532,-3.2039,NULL,"pg8167",NULL,NULL,"0101000020E6100000363CBD5296A109C00B46257502FA4B40",NULL,NULL
40502,"Lasswade",55.8834098,-3.1141952,NULL,"pg6449",NULL,NULL,"0101000020E6100000A6E14A2CDFE908C0A3FB839213F14B40",NULL,NULL
