id,text,lat,lon,sector,method
34932,Fauldhouse,55.827675,-3.706776,Outer Scotland,outside
35007,Pizza Express,55.9487619,-3.1925575,Old Town,exact
35011,Leith Walk,55.9705,-3.1719,Leith,exact
35012,Princes Street,55.9526,-3.193,New Town,exact
35013,Monktonhall,55.93035,-3.060899,Portobello/Craigmillar,nearest(0.017695)
35016,Rosewell,55.8509483,-3.1359243,Liberton/Gilmerton,nearest(0.039897)
35020,Waverley Station,55.951727,-3.191506,New Town,exact
35021,Midlothian,55.833333,-3.083333,Liberton/Gilmerton,nearest(0.066992)
35022,Southside,55.9385275,-3.1736702,South Central,exact
35023,Niddrie,55.9313817,-3.1221785,Portobello/Craigmillar,exact
35024,South Bridge,55.9487,-3.1868,Old Town,exact
35025,Bilston Glen,55.8707152,-3.1492245,Liberton/Gilmerton,nearest(0.019057)
35028,South Side,55.9385275,-3.1736702,South Central,exact
35029,St Leonard's Street,55.9423,-3.1791,South Central,exact
35030,Newcraighall,55.934426,-3.090032,Portobello/Craigmillar,exact
35031,Heart of Midlothian,55.9495655,-3.1914772,Old Town,exact
35035,Haymarket,55.9443862,-3.2187438,South West,exact
35036,New Town,55.9583198,-3.1992422,New Town,exact
35037,Market Street,55.942721,-3.066249,Portobello/Craigmillar,nearest(0.010021)
35041,Ravelston Dykes,55.9508,-3.2438,Western Edinburgh,exact
35042,Hanover Street,55.9535,-3.1973,New Town,exact
35045,Merchiston,55.9358753,-3.2171502,South Central,exact
35046,Ocean Drive,55.9803,-3.1746,Leith,exact
35048,Wester Hailes,55.9138214,-3.2803841,Pentlands,exact
35055,Marchmont,55.9357079,-3.1994664,South Central,exact
35062,Hillend,55.886435,-3.198346,Pentlands,nearest(0.004082)
35093,Portobello Road,55.955,-3.1492,Craigentinny/Duddingston,exact
35099,Church of the Sacred Heart,55.975347,-3.299341,Almond,exact
35111,Grassmarket,55.947546,-3.196406,Old Town,exact
35119,Royal Mile,55.9503821,-3.1867507,Old Town,exact
35120,Jenners,55.9526388,-3.1941058,New Town,exact
35122,Dalry Road,55.9427,-3.2213,South West,exact
35123,Tollcross,55.9444904,-3.2035205,South West,nearest(0.003199)
35124,Newington,55.9393149,-3.1808547,South Central,exact
35127,Newtongrange,55.867521,-3.033825,Liberton/Gilmerton,nearest(0.065648)
35130,Tron Kirk,55.9498788,-3.1875276,Old Town,exact
35131,Greyfriars Bobby,55.9468969,-3.1912784,Old Town,exact
35132,Greyfriars,55.9468,-3.1914,Old Town,exact
35133,Frederick Street,55.9515,-3.1995,New Town,exact
35134,Lothian Road,55.9476,-3.2062,New Town,nearest(0.001730)
35135,The Meadows,55.9453058,-3.1909968,Old Town,exact
35136,Inverleith Park,55.9626177,-3.211561,Inverleith,exact
35137,Water of Leith,55.9794536,-3.1711848,Leith,exact
35138,West Mills,55.950884,-2.78181,Outer Scotland,outside
35142,Joppa,55.9484448,-3.0895401,Portobello/Craigmillar,exact
35175,West Lothian,55.916667,-3.5,Outer Scotland,outside
35176,Union Canal,55.9651,-3.642215,Outer Scotland,outside
35178,Redgauntlet Terrace,55.9189,-3.1531,Liberton/Gilmerton,exact
35179,Ravenswood Avenue,55.9205,-3.1521,Liberton/Gilmerton,exact
35180,Balderston Gardens,55.9206,-3.1543,Liberton/Gilmerton,exact
35181,Walter Scott Avenue,55.9218,-3.1541,Liberton/Gilmerton,exact
35182,Gilmerton Road,55.9132,-3.1464,Liberton/Gilmerton,exact
35186,Mitchell Street,55.9741,-3.1659,Leith,exact
35191,Great Junction Street,55.9706,-3.1717,Leith,exact
35195,Fauldhouse,55.827675,-3.706776,Outer Scotland,outside
35204,George Square,55.9442,-3.1893,South Central,exact
35227,Portobello Road,55.9568,-3.1305,Craigentinny/Duddingston,exact
35237,Edinburgh Castle,55.94867,-3.200924,Old Town,exact
35240,Cumberland Bar,55.9589954,-3.1970753,New Town,exact
35242,India Street,55.9559,-3.2059,New Town,exact
35243,Scotland Street,55.9599,-3.1951,Inverleith,exact
35244,Drummond Place,55.958565,-3.195176,New Town,exact
35245,London Street,55.959,-3.1924,New Town,exact
35246,Frederick Street,55.954238,-3.201257,New Town,exact
35247,Colinton Road,55.9334,-3.2122,South Central,exact
35248,Howe Street,55.9564,-3.2023,New Town,exact
35249,The Grange,55.9312143,-3.1922355,South Central,exact
35252,Waverley,55.951727,-3.191506,New Town,exact
35253,Morningside,55.9274145,-3.2106492,South Central,exact
35254,Musselburgh,55.942872,-3.048641,Portobello/Craigmillar,nearest(0.025771)
35255,University of Edinburgh,55.94739,-3.181893,South Central,exact
35256,Dundonald Street,55.9592,-3.1969,New Town,exact
35257,Rosslyn Chapel,55.8554078,-3.160139,Liberton/Gilmerton,nearest(0.033744)
35258,Holy Corner,55.9343829,-3.2100034,South Central,exact
35259,Dundas Street,55.9576,-3.1995,New Town,exact
35262,Queen's Hall,55.941137,-3.181799,South Central,exact
35263,Great King Street,55.9578,-3.1996,New Town,exact
35264,St Andrew Square,55.9537787,-3.1937825,New Town,exact
35265,Glenfinlas Street,55.9524,-3.2091,New Town,exact
35266,Princes Street,55.9511,-3.2014,New Town,exact
35269,Scottish Parliament,55.951976,-3.175371,Canongate,exact
35272,Edinburgh Airport,55.9500318,-3.3725551,Almond,exact
35278,Darnaway Street,55.9546,-3.2067,New Town,exact
35279,William Street,55.9491,-3.2131,Inverleith,nearest(0.003167)
35280,Prestonfield,55.9396173,-3.1630777,South Central,exact
35282,Merchiston Crescent,55.9345,-3.2155,South Central,exact
35283,Spylaw Road,55.9311,-3.223,South Central,exact
35284,Bruntsfield Hotel,55.9381717,-3.2059291,South Central,exact
35286,Bruntsfield Place,55.9384,-3.2052,South Central,exact
35287,George Iv Bridge,55.9483,-3.192,Old Town,exact
35288,Princes Street Gardens,55.9497435,-3.2019502,New Town,exact
35293,Henderson Row,55.9602,-3.2037,Inverleith,exact
35294,Rutland Square,55.948988,-3.2090231,New Town,nearest(0.002011)
35297,Morningside Road,55.9252,-3.2095,South Central,exact
35299,Spottiswoode Road,55.9362,-3.1966,South Central,exact
35300,The Meadows,55.9453058,-3.1909968,Old Town,exact
35301,Brougham Place,55.9423,-3.2009,South Central,nearest(0.001355)
35303,Dundas Street,55.96,-3.2007,Inverleith,exact
35308,Hamilton Place,55.9589,-3.2076,Inverleith,exact
35309,Raeburn Place,55.9591,-3.2125,Inverleith,exact
35310,Elephant House,55.947506,-3.1919756,Old Town,exact
35311,Ratho,55.9214987,-3.383414,Pentlands,exact
35312,Royal Edinburgh Hospital,55.926209,-3.218955,South Central,exact
35313,Napier University,55.924063,-3.288502,South West,exact
35314,Oxford Bar,55.9529618,-3.2047389,New Town,exact
35316,King's Theatre,55.9420139,-3.2032204,South Central,nearest(0.001800)
35317,St Stephen Street,55.9583,-3.2058,Inverleith,exact
35318,India Place,55.9566,-3.2089,Inverleith,exact
35319,Duncan's Land,55.957203,-3.207756,Inverleith,exact
35320,Danube Street,55.9568,-3.212,Inverleith,exact
35321,Salisbury Crags,55.946807,-3.170443,Craigentinny/Duddingston,exact
35322,Eskbank,55.8892446,-3.0802664,Liberton/Gilmerton,nearest(0.015195)
35324,Greenbank,55.9158297,-3.218674,South Central,exact
35326,Biggar Road,55.9013,-3.2043,Pentlands,exact
35327,Hillend,55.883005,-3.208168,Pentlands,nearest(0.000056)
35328,Silverburn,55.8291455,-3.2763982,Pentlands,nearest(0.037319)
35330,Scottish Poetry Library,55.951443,-3.178093,Canongate,exact
35331,St Mary's Street,55.9499,-3.1837,Old Town,exact
35332,Canny Man's,55.927573,-3.209138,South Central,exact
35340,South Edinburgh,55.9450696,-3.1863598,South Central,exact
35346,Maxwell Street,55.9261,-3.2121,South Central,exact
35351,Kay's Bar,55.955739,-3.205059,New Town,exact
35352,North British Distillery,55.9407031,-3.2364298,South West,exact
35353,Caledonian Brewery,55.935591,-3.231464,South West,exact
35354,Fountainbridge,55.9423142,-3.210803,South West,exact
35355,Thornybauk,55.9431,-3.2046,South West,nearest(0.001682)
35356,Chuckie Pend,55.9461,-3.2066,South West,nearest(0.002293)
35357,Roseburn,55.9454839,-3.2363963,Western Edinburgh,exact
35358,Castle Rock,55.94867,-3.200924,Old Town,exact
35359,Grassmarket,55.9474,-3.196,Old Town,exact
35360,The Black Bull,55.9542346,-3.18738,New Town,exact
35361,The White Hart,55.9474941,-3.1967558,Old Town,exact
35362,The Last Drop,55.94784,-3.1953147,Old Town,exact
35364,Scottish Office,55.92401,-3.293622,South West,exact
35366,Heriot-Watt University,55.911362,-3.325357,Pentlands,exact
35377,Dalry,55.940921,-3.2243207,South West,exact
35383,Oxgangs,55.9053365,-3.2282986,Pentlands,exact
35391,Tynecastle Stadium,55.9394176,-3.2316182,South West,exact
35392,Muirhouse,55.9667115,-3.2528178,Almond,exact
35412,South Park,55.9782,-3.1952,Forth,exact
35417,Murrayfield Ice Rink,55.9433407,-3.244256,Western Edinburgh,exact
35420,Comely Bank Avenue,55.9577,-3.2174,Inverleith,exact
35433,Slateford,55.9311484,-3.2398501,South West,exact
35437,Church Hill Place,55.9321,-3.2095,South Central,exact
35440,Henderson Row,55.96006,-3.203199,Inverleith,exact
35442,Thistle Street,55.9543,-3.1977,New Town,exact
35445,Gilmore Place,55.9413,-3.208,South West,nearest(0.000617)
35446,Polwarth,55.931354,-3.2279834,South West,exact
35447,Spylaw Road,55.9327,-3.2187,South Central,exact
35448,Polwarth Terrace,55.9313,-3.2256,South West,exact
35449,Leith Walk,55.9618,-3.1804,Leith,exact
35450,Fettes Row,55.9593,-3.2002,Inverleith,exact
35451,Corstorphine Road,55.942,-3.2688,Western Edinburgh,exact
35455,Hopetoun House,55.9960722,-3.4619186,Outer Scotland,outside
35458,Royal Crescent,55.9597,-3.1969,Inverleith,exact
35459,St Giles',55.9493396,-3.1905294,Old Town,exact
35460,George Iv Bridge,55.94927,-3.192856,Old Town,exact
35461,Northern Lighthouse Board,55.952611,-3.201319,New Town,exact
35462,Craiglea Drive,55.9213,-3.2162,South Central,exact
35463,Colinton Road,55.9081,-3.2533,Pentlands,exact
35464,West Approach Road,55.9408,-3.2374,South West,exact
35469,Nelson Street,55.9574,-3.1962,New Town,exact
35470,University of Edinburgh,55.942677,-3.188891,South Central,exact
35471,Braid Hills Hotel,55.916927,-3.212583,South Central,exact
35474,Gorgie,55.93574,-3.2414663,South West,exact
35475,St Vincent Street,55.9578,-3.2031,New Town,exact
35477,Royal Circus,55.9565,-3.2041,New Town,exact
35478,Roxburghe Hotel,55.997979,-2.505694,Outer Scotland,outside
35479,Leith Street,55.9549,-3.1869,New Town,exact
35486,Doune Terrace,55.9562,-3.2086,Inverleith,exact
35487,Northumberland Street,55.9568,-3.1994,New Town,exact
35488,St Mary's Episcopal Cathedral,55.9482954,-3.2165984,South West,nearest(0.002828)
35489,Palmerston Place,55.9483,-3.217,Inverleith,nearest(0.002902)
35491,Mary Erskine School,55.952913,-3.253106,Western Edinburgh,exact
35499,Spottiswoode Street,55.9374,-3.1977,South Central,exact
35503,Duddingston Loch,55.9410761,-3.1502924,Craigentinny/Duddingston,exact
35504,Lawnmarket,55.9493,-3.1936,Old Town,exact
35505,St. Giles',55.9493396,-3.1905294,Old Town,exact
35506,St. Giles' Cathedral,55.9493396,-3.1905294,Old Town,exact
35507,Lauriston Place,55.9453,-3.191,Old Town,exact
35510,Jeffrey Street,55.950606,-3.186572,Old Town,exact
35511,North Bridge,55.9518,-3.1883,New Town,exact
35515,Bruntsfield Place,55.9389,-3.2049,South Central,exact
35517,George Square,55.943389,-3.189553,South Central,exact
35519,Mortonhall Crematorium,55.9015578,-3.1703873,Liberton/Gilmerton,exact
35522,Shandwick Place,55.949,-3.2109,New Town,nearest(0.002729)
35523,Prestonfield House,55.9366417,-3.157087,South Central,exact
35524,Nile Grove,55.9263,-3.2056,South Central,exact
35525,Edinburgh Academy,55.960148,-3.205156,Inverleith,exact
35528,Queensferry Road,55.9619,-3.2836,Almond,exact
35529,Houston,55.992928,-2.706928,Outer Scotland,outside
35530,University of Edinburgh,55.94757,-3.181851,South Central,exact
35531,Festival Theatre,55.9462549,-3.1868892,South Central,exact
35532,Nicolson Street,55.9467,-3.1857,South Central,exact
35533,Infirmary Street,55.9482,-3.1853,Old Town,exact
35534,Holyrood Road,55.9499,-3.1791,Canongate,exact
35535,Forrest Road,55.9454,-3.1909,Old Town,exact
35537,East Mains,55.929389,-2.824894,Outer Scotland,outside
35538,Haddington,55.952639,-2.800838,Outer Scotland,outside
35542,Colinton Road,55.9119,-3.2469,Pentlands,exact
35548,The Murrays,55.886178,-2.946247,Portobello/Craigmillar,nearest(0.140383)
35549,Waverley Market,55.952631,-3.190958,New Town,exact
35550,Gorgie Road,55.938,-3.2317,South West,exact
35551,Silverknowes,55.9697697,-3.2740918,Almond,exact
35552,Waterloo Place,55.9536,-3.1874,New Town,exact
35553,Royal Scottish Academy,55.9518634,-3.1964118,New Town,exact
35554,Minto Street,55.9365,-3.177,South Central,exact
35556,Queen's Crescent,55.9341,-3.1699,South Central,exact
35557,Shandwick Place,55.9497,-3.2091,New Town,nearest(0.001385)
35559,Usher Hall,55.947444,-3.205066,New Town,nearest(0.001431)
35560,Glengyle Terrace,55.9409,-3.2022,South Central,nearest(0.000365)
35564,Morningside Road,55.9297,-3.2097,South Central,exact
35568,Marlborough Street,55.9529,-3.1104,Portobello/Craigmillar,exact
35572,Upper Gray Street,55.9361,-3.1786,South Central,exact
35573,Grassmarket,55.946734,-3.19771,Old Town,exact
35575,Circus Place,55.957,-3.2045,New Town,exact
35576,Last Drop,55.94784,-3.1953147,Old Town,exact
35577,Longniddry,55.975281,-2.892482,Portobello/Craigmillar,nearest(0.182839)
35579,Porty,55.9528635,-3.1145573,Portobello/Craigmillar,exact
35580,Oswald Road,55.9282,-3.1935,South Central,exact
35581,Blackford Pond,55.9257567,-3.1931161,South Central,exact
35582,Inchmickery,56.010408,-3.272589,Almond,nearest(0.000259)
35583,Cameron Toll,55.929,-3.1611,South Central,exact
35584,Bruntsfield Place,55.9361,-3.2091,South Central,exact
35585,Napier Road,55.9338,-3.2176,South Central,exact
35586,Towerbank Primary School,55.954432,-3.113657,Portobello/Craigmillar,exact
35588,Duddingston,55.9440662,-3.1371653,Craigentinny/Duddingston,exact
35589,Brighton Place,55.9515,-3.1164,Portobello/Craigmillar,exact
35590,Holyrood Park,55.9430696,-3.1767594,South Central,exact
35591,Rankeillor Street,55.9426,-3.1809,South Central,exact
35593,West Richmond Street,55.9457,-3.1831,South Central,exact
35595,Pollock Halls,55.9403255,-3.1714042,South Central,exact
35597,South Clerk Street,55.94,-3.1802,South Central,exact
35598,Newington Road,55.9382,-3.1787,South Central,exact
35599,Salisbury Road,55.9379,-3.1758,South Central,exact
35600,Holyrood Park Road,55.9401,-3.1732,South Central,exact
35602,Jock's Lodge,55.9551513,-3.1497023,Craigentinny/Duddingston,exact
35604,Dalkeith Road,55.9347,-3.1681,South Central,exact
35606,Old Dalkeith Road,55.9188,-3.1362,Liberton/Gilmerton,exact
35607,Pleasance,55.9457,-3.1815,South Central,exact
35608,Portobello High Street,55.9516,-3.1096,Portobello/Craigmillar,exact
35609,Portobello Road,55.954867,-3.147559,Craigentinny/Duddingston,exact
35610,Meadowbank,55.9551,-3.1564,Craigentinny/Duddingston,exact
35611,The Montague,55.9421135,-3.1791779,South Central,exact
35612,Cameron Toll,55.9292,-3.1613,South Central,exact
35613,Greyfriars Kirk,55.9466769,-3.1926782,Old Town,exact
35614,The Inch,55.9233152,-3.1561354,Liberton/Gilmerton,exact
35615,Walter Scott Avenue,55.9221,-3.1535,Liberton/Gilmerton,exact
35616,Minto Street,55.9343,-3.1747,South Central,exact
35629,Scotch Malt Whisky Society,55.9544971,-3.1995736,New Town,exact
35633,Pencaitland,55.910736,-2.891878,Portobello/Craigmillar,nearest(0.185750)
35642,Piershill Cemetery,55.955635,-3.139365,Craigentinny/Duddingston,exact
35645,Northfield Broadway,55.9516,-3.1369,Craigentinny/Duddingston,exact
35646,Drummond Street,55.9478,-3.1841,Old Town,exact
35647,London Road,55.956,-3.1595,Craigentinny/Duddingston,exact
35648,Leith Street,55.9548,-3.1871,New Town,exact
35649,Noble Place,55.9691,-3.1609,Leith,exact
35651,Figgate Park,55.9502104,-3.1207437,Portobello/Craigmillar,exact
35653,Sciennes Primary School,55.938366,-3.187782,South Central,exact
35654,Boroughmuir High School,55.938312,-3.208993,South Central,exact
35655,Little France,55.9176624,-3.1333676,Liberton/Gilmerton,exact
35658,Cuckoo's Nest,55.9421758,-3.2031848,South Central,nearest(0.001882)
35659,Royal Dick,55.9399617,-3.1815162,South Central,exact
35661,Hamilton Terrace,55.9493,-3.1214,Portobello/Craigmillar,exact
35662,Hamilton Drive,55.9495,-3.1246,Portobello/Craigmillar,exact
35663,Museum of Scotland,55.946885,-3.190493,Old Town,exact
35665,Calton Road,55.9527,-3.1809,Canongate,exact
35666,New Street,55.9519,-3.1827,Canongate,exact
35667,East Market Street,55.9515,-3.1853,Old Town,exact
35668,West Nicolson Street,55.9447,-3.185,South Central,exact
35669,Waterloo Place,55.9539,-3.1858,New Town,nearest(0.000036)
35672,Marchmont Road,55.9376,-3.1947,South Central,exact
35673,South Queensferry,55.9898274,-3.3972947,Almond,exact
35674,Hawes Inn,55.990346,-3.385002,Almond,exact
35680,Market Street,55.9427,-3.0619,Portobello/Craigmillar,nearest(0.013520)
35682,Drouthy Neebors,55.9391104,-3.1816846,South Central,exact
35688,Thistle Hotel,55.9502271,-3.2173097,Inverleith,nearest(0.000973)
35707,Sighthill,55.9221602,-3.2890946,South West,exact
35725,Salisbury Place,55.937,-3.18,South Central,exact
35726,St Stephen Street,55.9583,-3.2059,Inverleith,exact
35730,Register House,55.953707,-3.189293,New Town,exact
35731,Livingstone Place,55.9387,-3.1868,South Central,exact
35732,Gladstone Terrace,55.9387,-3.1853,South Central,exact
35738,West Port,55.9464,-3.1999,Old Town,exact
35745,De Niro,55.9768212,-3.1696962,Leith,exact
35749,Sunnyside,55.9608,-3.1702,Leith,exact
35763,Castle Rock,55.948645,-3.200732,Old Town,exact
35768,Doune Terrace,55.9561,-3.2087,New Town,exact
35770,East Claremont Street,55.9631,-3.1914,Leith,exact
35771,Edinburgh Academy,55.960699,-3.20394,Inverleith,exact
35773,York Place,55.9563,-3.1902,New Town,exact
35774,Eton Terrace,55.954174,-3.213315,Inverleith,exact
35777,Queen Margaret College,55.969425,-3.167392,Leith,exact
35779,Circus Lane,55.9581,-3.2049,Inverleith,exact
35781,The Braids,55.9145086,-3.195199,South Central,exact
35782,Hamilton and Inches,55.952919,-3.201985,New Town,exact
35783,Prestonfield House,55.937303,-3.158726,South Central,exact
35784,Warriston Crematorium,55.9707743,-3.1957168,Inverleith,exact
35786,Churchill Theatre,55.9324909,-3.2097087,South Central,exact
35787,Golf Hotel,56.0352,-2.831114,Outer Scotland,outside
35788,Gordon Terrace,55.9242,-3.1675,South Central,exact
35790,Morningside Drive,55.9229,-3.2165,South Central,exact
35791,Rudolf Steiner School,55.9315955,-3.2232342,South Central,exact
35794,Scottish National Portrait Gallery,55.955507,-3.193609,New Town,exact
35795,Signet Library,55.949139,-3.191539,Old Town,exact
35796,St Giles,55.9493396,-3.1905294,Old Town,exact
35798,Redford,55.9082164,-3.2464447,Pentlands,exact
35799,Merchiston Castle School,55.913093,-3.245581,Pentlands,exact
35800,Glasgow Road,55.9422,-3.2968,Western Edinburgh,exact
35802,Dominion Cinema,55.930791,-3.208933,South Central,exact
35808,Carrington,55.8335271,-3.0902295,Liberton/Gilmerton,nearest(0.066077)
35811,St George's School for Girls,55.948211,-3.235515,Western Edinburgh,exact
35814,Duke Street,55.9699,-3.1694,Leith,exact
35817,Port Hamilton,55.9442,-3.2084,South West,exact
35822,Montgomery Street,55.9594,-3.1774,Leith,exact
35824,Kirkgate,55.895221,-3.307136,Pentlands,exact
35826,Leith Victoria Boxing Club,55.970744,-3.169547,Leith,exact
35831,Henderson Street,55.9725,-3.1729,Leith,exact
35832,Queen Charlotte Street,55.9734,-3.1667,Leith,exact
35834,Cables Wynd House,55.9744754,-3.1732061,Leith,exact
35836,Pilton,55.9709468,-3.2462305,Forth,exact
35837,Cammo,55.9605801,-3.3116754,Almond,exact
35838,Newhaven Road,55.9714,-3.1874,Leith,exact
35839,Royal Commonwealth Pool,55.9384835,-3.1726114,South Central,exact
35840,West Granton Road,55.9765,-3.2452,Forth,exact
35848,Ferry Road,55.9743,-3.186,Forth,exact
35851,Edina,55.949428,-3.192704,Old Town,exact
35852,Wheatfield Road,55.9387,-3.2382,South West,exact
35854,Deacon Brodie's Tavern,55.9495501,-3.1929479,Old Town,exact
35857,Roseburn Bar,55.9453919,-3.2338736,Western Edinburgh,exact
35859,Constitution Street,55.9761,-3.1661,Leith,exact
35860,Edinboro,55.949428,-3.192704,Old Town,exact
35861,Madeira Street,55.9759,-3.1823,Leith,exact
35862,Burlington Street,55.9718,-3.1783,Leith,exact
35881,Tron,55.949965,-3.187833,Old Town,exact
35882,Iona Street,55.9637,-3.1757,Leith,exact
35883,Iona Bar,55.963227,-3.1710142,Leith,exact
35889,Drylaw,55.9628377,-3.2540411,Inverleith,exact
35893,Gyle,55.9346905,-3.3033029,Western Edinburgh,exact
35913,Largo Place,55.9747,-3.1807,Leith,exact
35914,West Bowling Green Street,55.9726,-3.1828,Leith,exact
35915,Sandport Place,55.9751,-3.172,Leith,exact
35917,Leith Street,55.954378,-3.186847,New Town,exact
35920,Liberton,55.9130118,-3.1662543,Liberton/Gilmerton,exact
35922,Albert Street,55.9625,-3.175,Leith,exact
35923,Gorgie Road,55.9323,-3.249,South West,exact
35925,Dugald Stewart Monument,55.9545583,-3.1845549,New Town,nearest(0.000998)
35926,Nelson Monument,55.9544051,-3.1827724,New Town,nearest(0.001571)
35927,London Road,55.9575,-3.1708,Craigentinny/Duddingston,nearest(0.000027)
35930,Rutland Street,55.9495,-3.2081,New Town,nearest(0.001186)
35934,Heriot-Watt University,55.911655,-3.323128,Pentlands,exact
35935,Whisky Bonds,55.937952,-3.239815,South West,exact
35939,Murrayfield Stadium,55.941039,-3.2411512,Western Edinburgh,exact
35950,Fettes College,55.964576,-3.222676,Inverleith,exact
35952,Roslin,55.854994,-3.168479,Liberton/Gilmerton,nearest(0.034953)
35959,Burlington Bertie,55.942211,-3.2027507,South Central,nearest(0.001628)
35960,Bruntsfield Avenue,55.9366,-3.2095,South Central,exact
35974,Bush House,55.8594026,-3.2070836,Pentlands,nearest(0.022859)
35980,Inveresk House,55.937382,-3.049693,Portobello/Craigmillar,nearest(0.026781)
36008,National Library of Scotland,55.948605,-3.191907,Old Town,exact
36050,Palmerston Place,55.9492,-3.2183,Inverleith,nearest(0.001982)
36051,Drummond Place,55.9582,-3.195,New Town,exact
36053,Dublin Street,55.9571,-3.1936,New Town,exact
36056,Myreside,55.983485,-2.543825,Outer Scotland,outside
36061,King's Stables Road,55.9478,-3.2024,Old Town,nearest(0.000284)
36064,East Fortune Airfield,55.984023,-2.740647,Outer Scotland,outside
36065,Mons Meg,55.9487741,-3.2001579,Old Town,exact
36068,Warrender Park Terrace,55.9394,-3.1978,South Central,exact
36069,Dick Place,55.9338,-3.1863,South Central,exact
36072,North Charlotte Street,55.953,-3.2073,New Town,exact
36074,Pentland,55.872455,-3.184187,Pentlands,nearest(0.019523)
36075,Heriot-Watt University,55.910854,-3.32246,Pentlands,exact
36084,West Grange House,55.930366,-3.188994,South Central,exact
36085,Hope Terrace,55.9333,-3.197,South Central,exact
36087,Inverleith,55.9661275,-3.214736,Inverleith,exact
36088,Teviotdale Place,55.9617,-3.2078,Inverleith,exact
36092,Home Street,55.9435,-3.2038,South West,nearest(0.002548)
36093,The Queen's Hall,55.941137,-3.181799,South Central,exact
36095,Chamberlain Road,55.9343,-3.2078,South Central,exact
36098,The Royal Hotel,55.8266108,-3.2210159,Pentlands,nearest(0.052505)
36100,Leslie Place,55.958,-3.2105,Inverleith,exact
36110,St Bernard's Crescent,55.9574,-3.2128,Inverleith,exact
36113,Ramsay Garden,55.9493,-3.1964,Old Town,exact
36114,Forth Yacht Club,55.94512,-3.064185,Portobello/Craigmillar,nearest(0.010358)
36115,Inverleith Place,55.9665,-3.2143,Inverleith,exact
36116,Saxe Coburg Street,55.9602,-3.2074,Inverleith,exact
36117,Morningside Road,55.9294,-3.2098,South Central,exact
36120,Surgeons' Hall,55.946741,-3.184916,South Central,exact
36126,George Square Lecture Theatre,55.9430417,-3.1880819,South Central,exact
36128,Buckstone Snab,55.9127712,-3.2038639,South Central,exact
36130,Haymarket,55.9462,-3.2172,South West,nearest(0.000911)
36131,Johnston Terrace,55.9481,-3.1978,Old Town,exact
36134,Waiting Room,55.9253276,-3.2104372,South Central,exact
36135,Leith Walk,55.9601,-3.1822,Leith,exact
36136,Mad Hatter,55.9464428,-3.2144326,South West,nearest(0.001210)
36137,George Hotel,55.9538896,-3.1964354,New Town,exact
36140,Forbes Road,55.9355,-3.2075,South Central,exact
36141,Edinburgh Academy,55.961226,-3.205174,Inverleith,exact
36142,George Square,55.943878,-3.190096,South Central,nearest(0.000256)
36143,Masson Hall,55.932056,-3.183299,South Central,exact
36150,Bannerman's Bar,55.9488373,-3.1866439,Old Town,exact
36151,Magdalen Chapel,55.947934,-3.192511,Old Town,exact
36152,Parliament Square,55.9495,-3.1902,Old Town,exact
36153,The Elephant House,55.947506,-3.1919756,Old Town,exact
36154,National Library of Scotland,55.9362567,-3.179789,South Central,exact
36158,North West Circus Place,55.9572,-3.2065,Inverleith,exact
36164,Forrest Road,55.9458,-3.1911,Old Town,exact
36166,East Preston Street,55.9394,-3.1775,South Central,exact
36170,Gayfield Square,55.9592164,-3.1859645,Leith,nearest(0.001160)
36172,Braid Hills Hotel,55.9170545,-3.2126453,South Central,exact
36173,Moray House,55.9497277,-3.179842,Canongate,exact
36175,Flotterstone Inn,55.8546668,-3.2250125,Pentlands,nearest(0.026948)
36176,Turnhouse Hill,55.8507375,-3.2593799,Pentlands,nearest(0.019163)
36177,Scald Law,55.8361949,-3.2922154,Pentlands,nearest(0.025901)
36178,Glencorse Reservoir,55.8632911,-3.2541424,Pentlands,nearest(0.005580)
36180,Royal Edinburgh Hospital,55.92637,-3.218127,South Central,exact
36185,Grange Road,55.9363,-3.1848,South Central,exact
36186,Harrison Gardens,55.9343,-3.2281,South West,exact
36187,Victoria Street,55.9487,-3.1932,Old Town,exact
36190,Scottish National Gallery of Modern Art,55.951036,-3.225292,Inverleith,exact
36196,Learmonth Terrace,55.9554,-3.2188,Inverleith,exact
36197,Dean Terrace,55.9571,-3.2101,Inverleith,exact
36199,Roslin,55.863625,-3.167939,Liberton/Gilmerton,nearest(0.026435)
36201,Morrison Street,55.9458,-3.2099,South West,nearest(0.000248)
36203,Lasswade,55.88295,-3.118962,Liberton/Gilmerton,nearest(0.013584)
36205,Royal Hospital for Sick Children,55.938445,-3.188873,South Central,exact
36207,Torness,55.965511,-2.413271,Outer Scotland,outside
36210,Colinton Road,55.9248,-3.2351,South West,exact
36213,Gloucester Lane,55.9556,-3.2069,New Town,exact
36214,Wemyss Place,55.9543,-3.2057,New Town,exact
36215,Hill Street,55.9534,-3.2024,New Town,exact
36219,Ramsay Garden,55.949251,-3.196619,Old Town,exact
36220,Prestonfield House,55.936553,-3.157263,South Central,exact
36223,Royal Society of Edinburgh,55.953386,-3.196522,New Town,exact
36234,Manor Place,55.949,-3.2158,Inverleith,nearest(0.002273)
36236,Royal Museum of Scotland,55.946896,-3.18934,Old Town,exact
36238,East Castle Road,55.9356,-3.2157,South Central,exact
36239,West Castle Road,55.9351,-3.2171,South Central,exact
36240,Jeffrey Street,55.9513,-3.186,Old Town,exact
36251,Craigleith Road,55.9571,-3.2344,Inverleith,exact
